Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Manfred Ländner,CSU,Unterfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Manfred_L%C3%A4ndner
Otto Lederer,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Otto_Lederer_(Politiker)
Eva Lettenbauer,GRÜNE,Schwaben,,https://de.wikipedia.org/wiki/Datei:Eva_Lettenbauer_3749.jpg,https://de.wikipedia.org/wiki/Eva_Lettenbauer
Petra Loibl,CSU,Niederbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Petra_Loibl
Stefan Löw,AfD,Oberpfalz,,,https://de.wikipedia.org/wiki/Stefan_L%C3%B6w
Rainer Ludwig,FW,Oberfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Rainer_Ludwig
Roland Magerl,AfD,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Roland_Magerl
Christoph Maier,AfD,Schwaben,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,"https://de.wikipedia.org/wiki/Christoph_Maier_(Politiker,_1984)"
Ferdinand Mang,AfD,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Ferdinand_Mang
Gerd Mannes,AfD,Schwaben,,https://de.wikipedia.org/wiki/Datei:Snapshot6_-_Kopie.jpg,https://de.wikipedia.org/wiki/Gerd_Mannes
Helmut Markwort,FDP,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Helmut-Markwort_Focus.JPG,https://de.wikipedia.org/wiki/Helmut_Markwort
Fabian Mehring,FW,Schwaben,,"https://de.wikipedia.org/wiki/Datei:Dr._Fabian_Mehring,_MdL.jpg",https://de.wikipedia.org/wiki/Fabian_Mehring
Beate Merk,CSU,Schwaben,,https://de.wikipedia.org/wiki/Datei:Beate_Merk_2012_-_RalfR.jpg,https://de.wikipedia.org/wiki/Beate_Merk
Benjamin Miskowitsch,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Benjamin_Miskowitsch
Jürgen Mistol,GRÜNE,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:2013-12-04_Juergen_Mistol_255.jpg,https://de.wikipedia.org/wiki/J%C3%BCrgen_Mistol
Martin Mittag,CSU,Oberfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Martin_Mittag
Hep Monatzeder,GRÜNE,Oberbayern,,https://de.wikipedia.org/wiki/Datei:HepMonatzeder.jpg,https://de.wikipedia.org/wiki/Josef_Monatzeder
Ralph Müller,AfD,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Ralph_M%C3%BCller
Ruth Müller,SPD,Niederbayern,,https://de.wikipedia.org/wiki/Datei:2013-12-11-Ruth_Mueller_0870-1700.jpg,https://de.wikipedia.org/wiki/Ruth_M%C3%BCller_(Politikerin)
Alexander Muthmann,FDP,Niederbayern,,https://de.wikipedia.org/wiki/Datei:Alexander_Muthmann.jpg,https://de.wikipedia.org/wiki/Alexander_Muthmann
Walter Nussel,CSU,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Walter_Nussel
Stephan Oetzinger,CSU,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Stephan_Oetzinger
Verena Osgyan,GRÜNE,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Verena_Osgyan.jpg,https://de.wikipedia.org/wiki/Verena_Osgyan
Tim Pargent,GRÜNE,Oberfranken,,https://de.wikipedia.org/wiki/Datei:PargentTim-01.jpg,https://de.wikipedia.org/wiki/Tim_Pargent
Michael Piazolo,FW,Oberbayern,,https://de.wikipedia.org/wiki/Datei:2016-02-02_BYL_Aktuelle_Stunde_0672.JPG,https://de.wikipedia.org/wiki/Michael_Piazolo
Gerald Pittner,FW,Unterfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Gerald_Pittner
Markus Plenk,partei- und fraktionslos,Oberbayern,bis 5. April 2019 AfD,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Markus_Plenk
Bernhard Pohl,FW,Schwaben,,https://de.wikipedia.org/wiki/Datei:2012-07-18_-_Bernhard_Pohl_MdL_-_7988.jpg,https://de.wikipedia.org/wiki/Bernhard_Pohl
Franz Josef Pschierer,CSU,Schwaben,,https://de.wikipedia.org/wiki/Datei:Franz_Josef_Pschierer_CSU_Parteitag_2013_by_Olaf_Kosinsky_(3_von_5).jpg,https://de.wikipedia.org/wiki/Franz_Josef_Pschierer
Kerstin Radler,FW,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Kerstin_Radler
Helmut Radlmeier,CSU,Niederbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Helmut_Radlmeier
Doris Rauscher,SPD,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Doris_Rauscher-2014-09-25.jpg,https://de.wikipedia.org/wiki/Doris_Rauscher
Barbara Regitz,CSU,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Barbara_Regitz
Tobias Reiß,CSU,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Tobias_Rei%C3%9F
Franz Rieger,CSU,Oberpfalz,,https://de.wikipedia.org/wiki/Datei:Franz_Rieger_Landtagsprojekt_Bayern_2012.JPG,https://de.wikipedia.org/wiki/Franz_Rieger_(Politiker)
Markus Rinderspacher,SPD,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Markus_Rinderspacher_2014.jpg,https://de.wikipedia.org/wiki/Markus_Rinderspacher
Florian Ritter,SPD,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Florian_Ritter_01.jpg,https://de.wikipedia.org/wiki/Florian_Ritter
Martin Runge,GRÜNE,Oberbayern,,https://de.wikipedia.org/wiki/Datei:2012-07-18-Martin-Runge-2.jpg,https://de.wikipedia.org/wiki/Martin_Runge_(Politiker)
Berthold Rüth,CSU,Unterfranken,,https://de.wikipedia.org/wiki/Datei:7820ri-Berthold_Rueth.jpg,https://de.wikipedia.org/wiki/Berthold_R%C3%BCth
Julika Sandt,FDP,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Julika_Sandt_2012_-_RalfR.jpg,https://de.wikipedia.org/wiki/Julika_Sandt
Alfred Sauter,CSU,Schwaben,,https://de.wikipedia.org/wiki/Datei:Alfred_Sauter_2012_-_RalfR.jpg,https://de.wikipedia.org/wiki/Alfred_Sauter
Andreas Schalk,CSU,Mittelfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Andreas_Schalk
Ulrike Scharf,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Ulrike_Scharf.jpg,https://de.wikipedia.org/wiki/Ulrike_Scharf
Jan Schiffers,AfD,Oberfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Jan_Schiffers
Josef Schmid,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Josef_Schmid_1158.jpg,"https://de.wikipedia.org/wiki/Josef_Schmid_(Politiker,_1969)"
Gabi Schmidt,FW,Mittelfranken,,"https://de.wikipedia.org/wiki/Datei:Gabi_Schmidt,_MdL,_2018.jpg",https://de.wikipedia.org/wiki/Gabi_Schmidt
Martin Schöffel,CSU,Oberfranken,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Martin_Sch%C3%B6ffel
Angelika Schorer,CSU,Schwaben,,https://de.wikipedia.org/wiki/Datei:2012-07-18_-_Angelika_Schorer_MdL_-_8041.jpg,https://de.wikipedia.org/wiki/Angelika_Schorer
Tanja Schorer-Dremel,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Tanja_Schorer-Dremel
Kerstin Schreyer,CSU,Oberbayern,,https://de.wikipedia.org/wiki/Datei:Kerstin_Schreyer-St%C3%A4blein_2012_-_RalfR.jpg,https://de.wikipedia.org/wiki/Kerstin_Schreyer
Toni Schuberl,GRÜNE,Niederbayern,,https://de.wikipedia.org/wiki/Datei:Toni_Schuberl.jpg,https://de.wikipedia.org/wiki/Toni_Schuberl
Stephanie Schuhknecht,GRÜNE,Schwaben,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Stephanie_Schuhknecht
